Idade;Faixa;Genero;Etnia;PCD;Estado;UF
26;25-29;Feminino;Preta;Não;Pernambuco (PE);PE
34;30-34;Feminino;Parda;Não;Pará (PA);PA
28;25-29;Masculino;Preta;Não;Minas Gerais (MG);MG
26;25-29;Masculino;Parda;Não;Paraná (PR);PR
33;30-34;Masculino;Parda;Não;Espírito Santo (ES);ES
25;25-29;Feminino;Branca;Não;São Paulo (SP);SP
25;25-29;Feminino;Branca;Não;Paraná (PR);PR
24;22-24;Masculino;Branca;Não;São Paulo (SP);SP
27;25-29;Masculino;Preta;Não;Bahia (BA);BA
26;25-29;Feminino;Branca;Não;Rio Grande do Sul (RS);RS
36;35-39;Feminino;Preta;Não;Paraná (PR);PR
49;45-49;Masculino;Amarela;Não;São Paulo (SP);SP
39;35-39;Masculino;Parda;Não;;
37;35-39;Masculino;Preta;Não;São Paulo (SP);SP
23;22-24;Masculino;Branca;Não;Santa Catarina (SC);SC
23;22-24;Masculino;Branca;Não;São Paulo (SP);SP
31;30-34;Masculino;Branca;Não;São Paulo (SP);SP
39;35-39;Masculino;Branca;Não;Rio de Janeiro (RJ);RJ
30;30-34;Masculino;Branca;Não;Rio de Janeiro (RJ);RJ
30;30-34;Masculino;Branca;Não;Rio Grande do Norte (RN);RN
39;35-39;Masculino;Branca;Não;São Paulo (SP);SP
42;40-44;Feminino;Parda;Não;Goiás (GO);GO
23;22-24;Masculino;Parda;Não;Minas Gerais (MG);MG
50;50-54;Masculino;Preta;Não;Minas Gerais (MG);MG
30;30-34;Masculino;Branca;Não;São Paulo (SP);SP
23;22-24;;Branca;Não;São Paulo (SP);SP
34;30-34;Masculino;Branca;Não;São Paulo (SP);SP
31;30-34;Masculino;Parda;Não;Ceará (CE);CE
20;17-21;Masculino;Branca;Não;Minas Gerais (MG);MG
25;25-29;Masculino;Parda;Não;Piauí (PI);PI
31;30-34;Feminino;Branca;Não;Paraná (PR);PR
34;30-34;Masculino;Parda;Não;Pernambuco (PE);PE
21;17-21;Masculino;Parda;Não;Minas Gerais (MG);MG
29;25-29;Masculino;Branca;Não;;
23;22-24;Masculino;Preta;Não;São Paulo (SP);SP
32;30-34;Masculino;Branca;Não;São Paulo (SP);SP
22;22-24;Masculino;Preta;Não;Santa Catarina (SC);SC
30;30-34;Masculino;Branca;Não;Santa Catarina (SC);SC
25;25-29;Feminino;Parda;Não;Amazonas (AM);AM
26;25-29;Masculino;Branca;Não;São Paulo (SP);SP
34;30-34;Masculino;Branca;Não;Minas Gerais (MG);MG
22;22-24;Masculino;Amarela;Não;São Paulo (SP);SP
31;30-34;Masculino;Parda;Não;Rio de Janeiro (RJ);RJ
38;35-39;Masculino;Branca;Não;São Paulo (SP);SP
23;22-24;Masculino;Branca;Não;Rio Grande do Sul (RS);RS
28;25-29;Masculino;Branca;Não;Sergipe (SE);SE
25;25-29;Masculino;Parda;Não;Rio de Janeiro (RJ);RJ
26;25-29;Masculino;Branca;Não;Paraná (PR);PR
24;22-24;Masculino;Branca;Não;Pernambuco (PE);PE
25;25-29;Feminino;Branca;Não;Pernambuco (PE);PE
30;30-34;Masculino;Parda;Não;Minas Gerais (MG);MG
46;45-49;Masculino;Parda;Não;Bahia (BA);BA
49;45-49;Masculino;Parda;Não;Rio de Janeiro (RJ);RJ
40;40-44;Masculino;Branca;Não;São Paulo (SP);SP
25;25-29;Masculino;Branca;Não;São Paulo (SP);SP
35;35-39;Feminino;Branca;Não;São Paulo (SP);SP
28;25-29;Masculino;Branca;Não;São Paulo (SP);SP
26;25-29;Masculino;Branca;Não;Santa Catarina (SC);SC
35;35-39;Masculino;Preta;Não;São Paulo (SP);SP
23;22-24;Feminino;Parda;Não;Bahia (BA);BA
34;30-34;Masculino;Branca;Não;Rio de Janeiro (RJ);RJ
31;30-34;Masculino;Preta;Não;Bahia (BA);BA
24;22-24;Masculino;Branca;Não;Santa Catarina (SC);SC
30;30-34;Masculino;Branca;Não;São Paulo (SP);SP
25;25-29;Masculino;Branca;Não;São Paulo (SP);SP
46;45-49;Masculino;Branca;Não;Minas Gerais (MG);MG
34;30-34;Masculino;Preta;Não;São Paulo (SP);SP
31;30-34;Masculino;Branca;Não;Ceará (CE);CE
38;35-39;Masculino;Branca;Não;São Paulo (SP);SP
23;22-24;Masculino;Preta;Não;São Paulo (SP);SP
24;22-24;Masculino;Parda;Não;Sergipe (SE);SE
34;30-34;Masculino;Branca;Não;São Paulo (SP);SP
29;25-29;Masculino;Parda;Não;São Paulo (SP);SP
24;22-24;Feminino;Branca;Não;Bahia (BA);BA
39;35-39;Masculino;Parda;Não;Ceará (CE);CE
27;25-29;Masculino;Branca;Não;São Paulo (SP);SP
40;40-44;Masculino;Branca;Não;São Paulo (SP);SP
28;25-29;Feminino;Parda;Não;Paraná (PR);PR
28;25-29;Feminino;Preta;Não;Ceará (CE);CE
28;25-29;Masculino;Branca;Não;Santa Catarina (SC);SC
44;40-44;Masculino;Branca;Não;Ceará (CE);CE
35;35-39;Masculino;Branca;Não;Rio Grande do Sul (RS);RS
36;35-39;Masculino;Branca;Não;Rio Grande do Sul (RS);RS
28;25-29;Masculino;Parda;Não;Minas Gerais (MG);MG
19;17-21;Feminino;Parda;Não;Bahia (BA);BA
;55+;Masculino;Branca;Não;São Paulo (SP);SP
40;40-44;Masculino;Branca;Não;São Paulo (SP);SP
28;25-29;Feminino;Branca;Não;Santa Catarina (SC);SC
44;40-44;Masculino;Parda;Não;Bahia (BA);BA
28;25-29;Masculino;Branca;Não;Minas Gerais (MG);MG
23;22-24;Feminino;Parda;Não;Minas Gerais (MG);MG
22;22-24;Masculino;Branca;Não;Paraná (PR);PR
27;25-29;Masculino;Branca;Não;São Paulo (SP);SP
28;25-29;Feminino;Branca;Não;Minas Gerais (MG);MG
33;30-34;Masculino;Branca;Não;Minas Gerais (MG);MG
36;35-39;Masculino;Branca;Não;Paraíba (PB);PB
39;35-39;Feminino;Branca;Não;São Paulo (SP);SP
20;17-21;Masculino;Parda;Não;São Paulo (SP);SP
30;30-34;Masculino;Branca;Não;Pernambuco (PE);PE
27;25-29;Masculino;Branca;Não;Paraná (PR);PR
28;25-29;Feminino;Branca;Não;São Paulo (SP);SP
36;35-39;Masculino;Amarela;Não;Minas Gerais (MG);MG
34;30-34;Masculino;Parda;Não;Espírito Santo (ES);ES
30;30-34;Masculino;Branca;Não;São Paulo (SP);SP
31;30-34;Masculino;Parda;Não;Ceará (CE);CE
43;40-44;Masculino;Parda;Não;Rio de Janeiro (RJ);RJ
25;25-29;Feminino;Parda;Não;Minas Gerais (MG);MG
23;22-24;Masculino;Branca;Não;Minas Gerais (MG);MG
27;25-29;Feminino;Branca;Não;São Paulo (SP);SP
32;30-34;Masculino;Branca;Não;Goiás (GO);GO
33;30-34;Feminino;Branca;Não;São Paulo (SP);SP
26;25-29;Masculino;Branca;Não;São Paulo (SP);SP
25;25-29;Masculino;Branca;Não;Pará (PA);PA
25;25-29;Masculino;Parda;Não;Pará (PA);PA
25;25-29;Masculino;Parda;Não;São Paulo (SP);SP
27;25-29;Masculino;Parda;Não;Pará (PA);PA
30;30-34;Masculino;Branca;Não;Rio de Janeiro (RJ);RJ
25;25-29;Masculino;Parda;Não;Paraná (PR);PR
25;25-29;Masculino;Branca;Não;Minas Gerais (MG);MG
33;30-34;Feminino;Branca;Não;;
29;25-29;Masculino;Branca;Não;Minas Gerais (MG);MG
33;30-34;Masculino;Branca;Não;Minas Gerais (MG);MG
24;22-24;Masculino;Branca;Não;São Paulo (SP);SP
34;30-34;Masculino;Parda;Não;São Paulo (SP);SP
46;45-49;Feminino;Preta;Não;São Paulo (SP);SP
35;35-39;Masculino;Parda;Não;Pernambuco (PE);PE
25;25-29;Masculino;Branca;Não;Distrito Federal (DF);DF
38;35-39;Masculino;Branca;Não;Rio de Janeiro (RJ);RJ
32;30-34;Masculino;Branca;Não;São Paulo (SP);SP
30;30-34;Masculino;Branca;Não;Pernambuco (PE);PE
23;22-24;Masculino;Parda;Não;São Paulo (SP);SP
36;35-39;Masculino;Branca;Não;Minas Gerais (MG);MG
23;22-24;Feminino;Branca;Não;Minas Gerais (MG);MG
32;30-34;Masculino;Branca;Não;Santa Catarina (SC);SC
38;35-39;Feminino;Parda;Não;;
28;25-29;Masculino;Branca;Não;São Paulo (SP);SP
28;25-29;Feminino;Branca;Não;São Paulo (SP);SP
31;30-34;Masculino;Branca;Não;São Paulo (SP);SP
30;30-34;Masculino;Parda;Não;São Paulo (SP);SP
34;30-34;Masculino;Parda;Não;Minas Gerais (MG);MG
33;30-34;Masculino;Branca;Não;Rio Grande do Sul (RS);RS
21;17-21;Masculino;Branca;Não;São Paulo (SP);SP
26;25-29;Masculino;Preta;Não;Espírito Santo (ES);ES
27;25-29;Masculino;Amarela;Não;Mato Grosso do Sul (MS);MS
28;25-29;Masculino;Branca;Não;São Paulo (SP);SP
25;25-29;Masculino;Parda;Não;Minas Gerais (MG);MG
22;22-24;Feminino;Preta;Não;Minas Gerais (MG);MG
47;45-49;Feminino;Parda;Não;São Paulo (SP);SP
21;17-21;Masculino;Branca;Não;Distrito Federal (DF);DF
35;35-39;Feminino;Branca;Não;Rio de Janeiro (RJ);RJ
26;25-29;Masculino;Branca;Não;São Paulo (SP);SP
23;22-24;Feminino;Branca;Não;São Paulo (SP);SP
22;22-24;Masculino;Branca;Não;Maranhão (MA);MA
39;35-39;Masculino;Branca;Não;São Paulo (SP);SP
28;25-29;Masculino;Parda;Não;Rio de Janeiro (RJ);RJ
31;30-34;Masculino;Branca;Não;Minas Gerais (MG);MG
28;25-29;Masculino;Parda;Não;Rio de Janeiro (RJ);RJ
24;22-24;Masculino;Branca;Não;Minas Gerais (MG);MG
26;25-29;Masculino;Branca;Não;São Paulo (SP);SP
32;30-34;Feminino;Parda;Não;;
26;25-29;Masculino;Branca;Não;São Paulo (SP);SP
33;30-34;Masculino;Branca;Não;Paraná (PR);PR
47;45-49;Masculino;Branca;Não;;
35;35-39;Masculino;Branca;Não;Rio Grande do Sul (RS);RS
33;30-34;Masculino;Branca;Não;Distrito Federal (DF);DF
24;22-24;Masculino;Parda;Não;São Paulo (SP);SP
27;25-29;Masculino;Parda;Não;São Paulo (SP);SP
27;25-29;Masculino;Branca;Não;São Paulo (SP);SP
45;45-49;Masculino;Branca;Não;Paraná (PR);PR
31;30-34;Feminino;Branca;Não;São Paulo (SP);SP
27;25-29;Masculino;Branca;Não;Pernambuco (PE);PE
38;35-39;Masculino;Branca;Não;Rio de Janeiro (RJ);RJ
21;17-21;Masculino;Parda;Não;Minas Gerais (MG);MG
28;25-29;Masculino;Branca;Não;Minas Gerais (MG);MG
22;22-24;Masculino;Branca;Não;Maranhão (MA);MA
31;30-34;Masculino;Branca;Não;Minas Gerais (MG);MG
34;30-34;Masculino;Branca;Não;São Paulo (SP);SP
29;25-29;Masculino;Branca;Não;São Paulo (SP);SP
21;17-21;Masculino;Branca;Não;Rio de Janeiro (RJ);RJ
27;25-29;Masculino;Branca;Não;São Paulo (SP);SP
26;25-29;Feminino;Branca;Não;Rio de Janeiro (RJ);RJ
32;30-34;Feminino;Preta;Não;Paraná (PR);PR
27;25-29;Masculino;Parda;Não;Rio de Janeiro (RJ);RJ
47;45-49;Masculino;Branca;Não;Rio Grande do Sul (RS);RS
35;35-39;Feminino;Branca;Não;Pernambuco (PE);PE
25;25-29;Feminino;Parda;Não;São Paulo (SP);SP
27;25-29;Feminino;Parda;Não;Espírito Santo (ES);ES
32;30-34;Masculino;Branca;Não;Rio de Janeiro (RJ);RJ
23;22-24;Masculino;Branca;Não;Pernambuco (PE);PE
28;25-29;Masculino;Branca;Sim;Santa Catarina (SC);SC
38;35-39;Masculino;Branca;Não;São Paulo (SP);SP
41;40-44;Feminino;Amarela;Não;Pernambuco (PE);PE
33;30-34;Feminino;Parda;Não;Rio de Janeiro (RJ);RJ
34;30-34;Feminino;Branca;Não;Paraná (PR);PR
34;30-34;Masculino;Branca;Não;;
25;25-29;Feminino;Branca;Não;São Paulo (SP);SP
27;25-29;Feminino;Parda;Não;São Paulo (SP);SP
36;35-39;Masculino;Branca;Não;Bahia (BA);BA
27;25-29;Masculino;Branca;Não;Alagoas (AL);AL
31;30-34;Masculino;Branca;Não;São Paulo (SP);SP
34;30-34;Masculino;Branca;Não;Distrito Federal (DF);DF
35;35-39;Masculino;Branca;Não;São Paulo (SP);SP
32;30-34;Masculino;Branca;Não;Rio Grande do Sul (RS);RS
49;45-49;Masculino;Branca;Não;São Paulo (SP);SP
30;30-34;Masculino;Branca;Não;Santa Catarina (SC);SC
34;30-34;Feminino;Branca;Não;Rio Grande do Sul (RS);RS
32;30-34;Masculino;Branca;Não;Minas Gerais (MG);MG
25;25-29;Feminino;Parda;Não;São Paulo (SP);SP
39;35-39;Feminino;Parda;Não;Minas Gerais (MG);MG
46;45-49;Masculino;Preta;Não;;
39;35-39;Masculino;Parda;Não;Rio de Janeiro (RJ);RJ
23;22-24;Masculino;Preta;Não;São Paulo (SP);SP
37;35-39;Masculino;Parda;Não;Paraíba (PB);PB
35;35-39;Masculino;Branca;Não;Rio de Janeiro (RJ);RJ
45;45-49;Masculino;Parda;Não;Ceará (CE);CE
24;22-24;Masculino;Branca;Não;São Paulo (SP);SP
41;40-44;Masculino;Parda;Não;Pará (PA);PA
29;25-29;Masculino;Branca;Não;Alagoas (AL);AL
31;30-34;Masculino;Amarela;Não;São Paulo (SP);SP
33;30-34;Masculino;Branca;Não;São Paulo (SP);SP
39;35-39;Feminino;Branca;Não;São Paulo (SP);SP
45;45-49;Masculino;Branca;Não;São Paulo (SP);SP
45;45-49;Masculino;Branca;Não;São Paulo (SP);SP
26;25-29;Masculino;Branca;Não;Rio de Janeiro (RJ);RJ
37;35-39;Feminino;Branca;Não;São Paulo (SP);SP
40;40-44;Masculino;Parda;Não;São Paulo (SP);SP
30;30-34;Masculino;Branca;Não;;
37;35-39;Masculino;Branca;Não;Paraná (PR);PR
28;25-29;Feminino;Parda;Não;Goiás (GO);GO
27;25-29;Feminino;Branca;Não;São Paulo (SP);SP
37;35-39;Masculino;Branca;Não;;
35;35-39;Feminino;Parda;Não;Minas Gerais (MG);MG
29;25-29;Masculino;Parda;Não;São Paulo (SP);SP
22;22-24;Feminino;Branca;Não;Minas Gerais (MG);MG
27;25-29;Masculino;Branca;Não;São Paulo (SP);SP
24;22-24;Masculino;Branca;Não;Distrito Federal (DF);DF
35;35-39;Masculino;Branca;Não;São Paulo (SP);SP
27;25-29;Masculino;Branca;Não;São Paulo (SP);SP
36;35-39;Masculino;Amarela;Não;Pernambuco (PE);PE
47;45-49;Masculino;Branca;Não;Rio Grande do Sul (RS);RS
21;17-21;Masculino;Branca;Não;São Paulo (SP);SP
23;22-24;Feminino;Branca;Não;São Paulo (SP);SP
43;40-44;Feminino;Branca;Não;Minas Gerais (MG);MG
43;40-44;Masculino;Branca;Não;Bahia (BA);BA
29;25-29;Masculino;Parda;Não;São Paulo (SP);SP
30;30-34;Masculino;Branca;Não;São Paulo (SP);SP
23;22-24;Masculino;Branca;Não;Minas Gerais (MG);MG
29;25-29;Feminino;Parda;Não;Sergipe (SE);SE
28;25-29;Feminino;Branca;Não;Minas Gerais (MG);MG
28;25-29;Feminino;Branca;Não;Minas Gerais (MG);MG
31;30-34;Feminino;Amarela;Não;;
27;25-29;Masculino;Branca;Não;Rio de Janeiro (RJ);RJ
29;25-29;Feminino;Branca;Não;Ceará (CE);CE
24;22-24;Masculino;Branca;Não;Distrito Federal (DF);DF
30;30-34;Masculino;Branca;Não;Minas Gerais (MG);MG
25;25-29;Feminino;Branca;Não;São Paulo (SP);SP
48;45-49;Masculino;Parda;Não;São Paulo (SP);SP
30;30-34;Masculino;Branca;Não;Goiás (GO);GO
24;22-24;;Branca;Não;São Paulo (SP);SP
33;30-34;Masculino;Branca;Não;São Paulo (SP);SP
45;45-49;Masculino;Branca;Não;Paraná (PR);PR
27;25-29;Masculino;Branca;Não;São Paulo (SP);SP
34;30-34;Masculino;Preta;Não;Minas Gerais (MG);MG
20;17-21;Masculino;Branca;Não;São Paulo (SP);SP
40;40-44;Masculino;Parda;Não;São Paulo (SP);SP
31;30-34;Masculino;Branca;Não;São Paulo (SP);SP
27;25-29;Masculino;Parda;Não;Minas Gerais (MG);MG
30;30-34;Masculino;Branca;Não;São Paulo (SP);SP
30;30-34;Masculino;Branca;Não;São Paulo (SP);SP
23;22-24;Feminino;Parda;Não;Santa Catarina (SC);SC
32;30-34;Masculino;Branca;Não;Rio de Janeiro (RJ);RJ
27;25-29;Masculino;Preta;Não;Paraná (PR);PR
43;40-44;Masculino;Parda;Não;Paraná (PR);PR
28;25-29;Masculino;Preta;Não;Bahia (BA);BA
30;30-34;Masculino;Branca;Não;São Paulo (SP);SP
21;17-21;Masculino;Branca;Não;São Paulo (SP);SP
23;22-24;Masculino;Branca;Não;São Paulo (SP);SP
32;30-34;Feminino;Branca;Não;Minas Gerais (MG);MG
36;35-39;Masculino;Branca;Não;São Paulo (SP);SP
26;25-29;Masculino;Parda;Não;Espírito Santo (ES);ES
50;50-54;Masculino;Branca;Não;Distrito Federal (DF);DF
36;35-39;Masculino;Branca;Não;São Paulo (SP);SP
21;17-21;Feminino;Parda;Não;São Paulo (SP);SP
47;45-49;Masculino;Parda;Não;Paraná (PR);PR
42;40-44;Feminino;Branca;Não;Rio de Janeiro (RJ);RJ
20;17-21;Masculino;Parda;Não;São Paulo (SP);SP
27;25-29;Masculino;Branca;Não;Minas Gerais (MG);MG
29;25-29;Masculino;Branca;Não;Minas Gerais (MG);MG
37;35-39;Masculino;Preta;Não;São Paulo (SP);SP
36;35-39;Feminino;Branca;Não;;
39;35-39;Masculino;Branca;Não;São Paulo (SP);SP
43;40-44;Masculino;Branca;Não;;
28;25-29;Masculino;Branca;Não;Rio Grande do Sul (RS);RS
25;25-29;Masculino;Branca;Não;São Paulo (SP);SP
26;25-29;Feminino;Parda;Não;Bahia (BA);BA
41;40-44;Feminino;Parda;Não;Distrito Federal (DF);DF
32;30-34;Masculino;Branca;Não;Paraná (PR);PR
27;25-29;Feminino;Branca;Não;Rio de Janeiro (RJ);RJ
32;30-34;Feminino;Preta;Não;Minas Gerais (MG);MG
27;25-29;Masculino;Branca;Não;Paraná (PR);PR
27;25-29;Feminino;Branca;Não;Minas Gerais (MG);MG
36;35-39;Masculino;Parda;Não;Minas Gerais (MG);MG
34;30-34;Feminino;Branca;Não;Rio de Janeiro (RJ);RJ
41;40-44;Masculino;Amarela;Não;São Paulo (SP);SP
;55+;Masculino;Branca;Não;Rio de Janeiro (RJ);RJ
32;30-34;Masculino;Branca;Não;Paraná (PR);PR
21;17-21;Masculino;Branca;Não;São Paulo (SP);SP
35;35-39;Feminino;Parda;Não;São Paulo (SP);SP
41;40-44;Masculino;Branca;Não;Santa Catarina (SC);SC
24;22-24;Masculino;Branca;Não;Rio de Janeiro (RJ);RJ
33;30-34;Masculino;Prefiro não informar;Não;Alagoas (AL);AL
36;35-39;Masculino;Branca;Não;São Paulo (SP);SP
24;22-24;Masculino;Branca;Não;Rio Grande do Sul (RS);RS
45;45-49;Masculino;Branca;Não;Minas Gerais (MG);MG
36;35-39;Masculino;Branca;Não;Rio Grande do Sul (RS);RS
25;25-29;Masculino;Branca;Não;São Paulo (SP);SP
27;25-29;Masculino;Preta;Não;São Paulo (SP);SP
41;40-44;Feminino;Branca;Não;São Paulo (SP);SP
35;35-39;Feminino;Branca;Não;São Paulo (SP);SP
26;25-29;Masculino;Branca;Não;São Paulo (SP);SP
25;25-29;Masculino;Parda;Não;Goiás (GO);GO
31;30-34;Masculino;Branca;Não;São Paulo (SP);SP
21;17-21;Masculino;Parda;Não;Pernambuco (PE);PE
27;25-29;Masculino;Branca;Não;São Paulo (SP);SP
41;40-44;Feminino;Branca;Não;São Paulo (SP);SP
44;40-44;Feminino;Branca;Não;São Paulo (SP);SP
32;30-34;Feminino;Branca;Não;Paraná (PR);PR
32;30-34;Masculino;Preta;Não;Pernambuco (PE);PE
31;30-34;Masculino;Branca;Não;Santa Catarina (SC);SC
33;30-34;Feminino;Parda;Não;Distrito Federal (DF);DF
34;30-34;Masculino;Parda;Não;São Paulo (SP);SP
54;50-54;Masculino;Branca;Não;Rio de Janeiro (RJ);RJ
22;22-24;Masculino;Branca;Não;São Paulo (SP);SP
40;40-44;Masculino;Branca;Não;São Paulo (SP);SP
28;25-29;Feminino;Branca;Não;Rio Grande do Norte (RN);RN
27;25-29;Masculino;Branca;Não;Goiás (GO);GO
26;25-29;Masculino;Branca;Não;Rio Grande do Sul (RS);RS
40;40-44;Feminino;Branca;Não;São Paulo (SP);SP
43;40-44;Feminino;Parda;Não;São Paulo (SP);SP
20;17-21;Feminino;Preta;Não;Bahia (BA);BA
28;25-29;Masculino;Branca;Não;Rio Grande do Sul (RS);RS
28;25-29;Masculino;Branca;Não;Paraná (PR);PR
40;40-44;Feminino;Parda;Não;Minas Gerais (MG);MG
26;25-29;Masculino;Branca;Não;Rio de Janeiro (RJ);RJ
26;25-29;Feminino;Branca;Não;Minas Gerais (MG);MG
31;30-34;Masculino;Branca;Não;Pernambuco (PE);PE
;55+;Masculino;Branca;Não;São Paulo (SP);SP
37;35-39;Masculino;Branca;Não;São Paulo (SP);SP
44;40-44;Masculino;Branca;Não;São Paulo (SP);SP
32;30-34;Masculino;Branca;Não;Minas Gerais (MG);MG
48;45-49;Masculino;Branca;Não;Minas Gerais (MG);MG
;55+;Masculino;Branca;Não;São Paulo (SP);SP
22;22-24;Masculino;Branca;Não;Rio Grande do Norte (RN);RN
31;30-34;Masculino;Branca;Não;Minas Gerais (MG);MG
50;50-54;Masculino;Branca;Não;São Paulo (SP);SP
26;25-29;Feminino;Parda;Não;Distrito Federal (DF);DF
28;25-29;Masculino;Parda;Não;Minas Gerais (MG);MG
26;25-29;Feminino;Branca;Não;Distrito Federal (DF);DF
35;35-39;Feminino;Branca;Não;Paraná (PR);PR
44;40-44;Masculino;Branca;Não;São Paulo (SP);SP
25;25-29;Masculino;Branca;Não;Ceará (CE);CE
27;25-29;Feminino;Amarela;Não;São Paulo (SP);SP
29;25-29;Masculino;Branca;Não;São Paulo (SP);SP
35;35-39;Feminino;Branca;Não;Minas Gerais (MG);MG
;55+;Masculino;Parda;Não;Piauí (PI);PI
25;25-29;Feminino;Branca;Não;Minas Gerais (MG);MG
25;25-29;Masculino;Parda;Não;Espírito Santo (ES);ES
27;25-29;Masculino;Branca;Não;Paraná (PR);PR
31;30-34;Feminino;Branca;Não;São Paulo (SP);SP
33;30-34;Masculino;Branca;Não;Espírito Santo (ES);ES
31;30-34;Feminino;Branca;Não;São Paulo (SP);SP
23;22-24;Masculino;Branca;Não;São Paulo (SP);SP
22;22-24;Feminino;Preta;Não;São Paulo (SP);SP
45;45-49;Masculino;Branca;Não;Distrito Federal (DF);DF
32;30-34;Masculino;Branca;Não;São Paulo (SP);SP
24;22-24;Masculino;Branca;Não;São Paulo (SP);SP
45;45-49;Feminino;Preta;Não;Rio Grande do Norte (RN);RN
25;25-29;Masculino;Branca;Não;Minas Gerais (MG);MG
28;25-29;Masculino;Branca;Não;Mato Grosso do Sul (MS);MS
49;45-49;Feminino;Amarela;Não;São Paulo (SP);SP
29;25-29;Masculino;Branca;Não;Minas Gerais (MG);MG
38;35-39;Masculino;Parda;Não;Rio de Janeiro (RJ);RJ
28;25-29;Masculino;Parda;Não;Minas Gerais (MG);MG
31;30-34;Masculino;Branca;Não;São Paulo (SP);SP
28;25-29;Feminino;Branca;Não;Rio de Janeiro (RJ);RJ
25;25-29;Masculino;Branca;Não;São Paulo (SP);SP
28;25-29;Masculino;Parda;Não;São Paulo (SP);SP
20;17-21;Masculino;Branca;Não;São Paulo (SP);SP
21;17-21;Masculino;Preta;Não;Minas Gerais (MG);MG
;17-21;Masculino;Parda;Não;Bahia (BA);BA
30;30-34;Masculino;Branca;Não;Santa Catarina (SC);SC
28;25-29;Masculino;Branca;Não;São Paulo (SP);SP
33;30-34;Feminino;Branca;Não;São Paulo (SP);SP
29;25-29;Masculino;Parda;Não;Mato Grosso do Sul (MS);MS
27;25-29;Feminino;Branca;Não;Ceará (CE);CE
33;30-34;Masculino;Branca;Não;São Paulo (SP);SP
27;25-29;Masculino;Branca;Não;Rio de Janeiro (RJ);RJ
31;30-34;Masculino;Branca;Não;São Paulo (SP);SP
50;50-54;Masculino;Branca;Não;Distrito Federal (DF);DF
36;35-39;Masculino;Parda;Não;Minas Gerais (MG);MG
23;22-24;Masculino;Preta;Não;Paraná (PR);PR
29;25-29;Feminino;Branca;Não;São Paulo (SP);SP
25;25-29;Masculino;Parda;Não;São Paulo (SP);SP
25;25-29;Masculino;Branca;Não;São Paulo (SP);SP
26;25-29;Masculino;Branca;Não;São Paulo (SP);SP
30;30-34;Masculino;Branca;Não;Alagoas (AL);AL
25;25-29;Feminino;Preta;Não;Ceará (CE);CE
24;22-24;Masculino;Branca;Não;Espírito Santo (ES);ES
52;50-54;Masculino;Parda;Não;Rio de Janeiro (RJ);RJ
33;30-34;Masculino;Branca;Não;Pernambuco (PE);PE
48;45-49;Masculino;Branca;Não;Distrito Federal (DF);DF
29;25-29;Masculino;Branca;Não;Paraná (PR);PR
25;25-29;Feminino;Branca;Prefiro não informar;São Paulo (SP);SP
25;25-29;Feminino;Branca;Não;São Paulo (SP);SP
29;25-29;Feminino;Branca;Não;São Paulo (SP);SP
27;25-29;Masculino;Preta;Não;São Paulo (SP);SP
29;25-29;Masculino;Branca;Não;Rio de Janeiro (RJ);RJ
28;25-29;Masculino;Branca;Não;Minas Gerais (MG);MG
31;30-34;Masculino;Branca;Sim;São Paulo (SP);SP
23;22-24;Masculino;Branca;Não;Pará (PA);PA
29;25-29;Masculino;Preta;Não;São Paulo (SP);SP
29;25-29;Masculino;Branca;Não;São Paulo (SP);SP
32;30-34;Masculino;Branca;Não;Minas Gerais (MG);MG
27;25-29;Masculino;Branca;Não;São Paulo (SP);SP
37;35-39;Feminino;Parda;Não;;
35;35-39;Masculino;Branca;Não;São Paulo (SP);SP
37;35-39;Masculino;Branca;Não;São Paulo (SP);SP
27;25-29;Feminino;Branca;Não;Pernambuco (PE);PE
26;25-29;Feminino;Branca;Não;Paraná (PR);PR
32;30-34;Masculino;Parda;Não;São Paulo (SP);SP
34;30-34;Masculino;Branca;Não;São Paulo (SP);SP
30;30-34;Masculino;Branca;Não;Ceará (CE);CE
30;30-34;Masculino;Branca;Não;São Paulo (SP);SP
27;25-29;Feminino;Branca;Não;Rio de Janeiro (RJ);RJ
26;25-29;Feminino;Branca;Não;Ceará (CE);CE
44;40-44;Feminino;Branca;Não;Espírito Santo (ES);ES
30;30-34;Feminino;Parda;Não;Maranhão (MA);MA
24;22-24;Masculino;Branca;Não;Paraná (PR);PR
22;22-24;Masculino;Parda;Não;São Paulo (SP);SP
41;40-44;Masculino;Branca;Não;São Paulo (SP);SP
35;35-39;Masculino;Parda;Não;São Paulo (SP);SP
30;30-34;Masculino;Branca;Não;Rio de Janeiro (RJ);RJ
24;22-24;Masculino;Branca;Não;Rio de Janeiro (RJ);RJ
25;25-29;Masculino;Branca;Não;Distrito Federal (DF);DF
52;50-54;Masculino;Branca;Não;São Paulo (SP);SP
31;30-34;Feminino;Branca;Não;São Paulo (SP);SP
29;25-29;Masculino;Preta;Não;São Paulo (SP);SP
35;35-39;Masculino;Parda;Não;São Paulo (SP);SP
49;45-49;Feminino;Parda;Não;São Paulo (SP);SP
30;30-34;Masculino;Branca;Não;Paraná (PR);PR
38;35-39;Masculino;Branca;Não;São Paulo (SP);SP
25;25-29;Masculino;Branca;Não;Santa Catarina (SC);SC
29;25-29;Masculino;Branca;Não;Rio de Janeiro (RJ);RJ
